x,y
16.286573146292586,137.97321485187308
16.354709418837675,137.96168490851468
16.422845691382765,137.94370330637648
16.490981963927858,137.91957197047248
16.559118236472948,137.88959282581672
16.627254509018037,137.8540677974233
16.695390781563127,137.81329881030632
16.763527054108216,137.7675877894798
16.831663326653306,137.7172366599578
16.899799599198396,137.66254734675437
16.967935871743485,137.6038217748836
17.036072144288575,137.54135692984565
17.104208416833668,137.47535046480286
17.172344689378757,137.40590803870558
17.240480961923847,137.33313184132558
17.30861723446894,137.25712406243463
17.37675350701403,137.17798689180458
17.44488977955912,137.0958225192072
17.51302605210421,137.01073313441418
17.5811623246493,136.92282092719745
17.649298597194388,136.83218808732877
17.717434869739478,136.73893680457988
17.785571142284567,136.64316926872266
17.853707414829657,136.54498766952884
17.92184368737475,136.44449419677014
17.98997995991984,136.3417910402185
18.05811623246493,136.23698038964562
18.126252505010022,136.1301644348233
18.194388777555112,136.02144536552342
18.2625250501002,135.91092537151764
18.33066132264529,135.7987066425778
18.39879759519038,135.6848913684757
18.46693386773547,135.5695817389832
18.53507014028056,135.45287994387198
18.60320641282565,135.33488817291388
18.67134268537074,135.2157086158807
18.739478957915832,135.09544346254415
18.80761523046092,134.9741949026762
18.87575150300601,134.8520651260485
18.943887775551104,134.72915632243283
19.01202404809619,134.60557068160108
19.080160320641284,134.48141039332498
19.148296593186373,134.3567776473763
19.216432865731463,134.23177463352692
19.284569138276552,134.1065035415485
19.352705410821642,133.981066561213
19.42084168336673,133.85556588229207
19.488977955911825,133.73010369455753
19.557114228456914,133.60478218778124
19.625250501002004,133.47970355173493
19.693386773547093,133.3549699761904
19.761523046092183,133.23068365091945
19.829659318637272,133.10694676569386
19.897795591182366,132.9838615102854
19.965931863727455,132.86153007446597
20.034068136272545,132.7400546480073
20.102204408817634,132.61953742068107
20.170340681362724,132.50008058225924
20.238476953907814,132.38178632251353
20.306613226452907,132.2647568312157
20.374749498997996,132.14909429813758
20.442885771543086,132.03490091305096
20.511022044088175,131.9222788657277
20.579158316633265,131.81133034593944
20.647294589178358,131.70215754345807
20.715430861723448,131.5948626480553
20.783567134268537,131.48954784950308
20.851703406813627,131.38631533757308
20.919839679358716,131.2852673020371
20.987975951903806,131.186505932667
21.0561122244489,131.0901334192345
21.12424849699399,130.99625195151143
21.19238476953908,130.90496371926952
21.260521042084168,130.81637091228066
21.328657314629258,130.73057572031652
21.396793587174347,130.64768033314905
21.46492985971944,130.5677869405499
21.53306613226453,130.49099773229094
21.60120240480962,130.4174148981439
21.66933867735471,130.34714062788066
21.7374749498998,130.28027711127297
21.805611222444888,130.21692653809254
21.87374749498998,130.15719109811127
21.94188376753507,130.10117298110094
22.01002004008016,130.04897429913325
22.07815631262525,130.00066060236017
22.14629258517034,129.95620265245185
22.21442885771543,129.915556050864
22.282565130260522,129.87867639905224
22.350701402805612,129.84551929847214
22.4188376753507,129.81604035057936
22.48697394789579,129.7901951568295
22.55511022044088,129.7679393186782
22.62324649298597,129.7492284375811
22.691382765531063,129.7340181149939
22.759519038076153,129.72226395237206
22.827655310621243,129.7139215511713
22.895791583166332,129.70894651284726
22.96392785571142,129.70729443885554
23.03206412825651,129.7089209306518
23.100200400801604,129.7137815896916
23.168336673346694,129.72183201743061
23.236472945891784,129.73302781532448
23.304609218436873,129.74732458482882
23.372745490981963,129.7646779273992
23.440881763527052,129.7850434444913
23.509018036072145,129.80837673756074
23.577154308617235,129.83463340806313
23.645290581162325,129.86376905745416
23.713426853707414,129.8957392871894
23.781563126252504,129.93049969872442
23.849699398797593,129.968005893515
23.917835671342687,130.00821347301658
23.985971943887776,130.05107803868492
24.054108216432866,130.09655519197563
24.122244488977955,130.1446005343443
24.190380761523045,130.1951696672466
24.258517034068134,130.2482181921381
24.326653306613228,130.30370171047448
24.394789579158317,130.3615758237113
24.462925851703407,130.42179613330427
24.531062124248496,130.48431824070894
24.599198396793586,130.549097747381
24.667334669338675,130.61609025477603
24.73547094188377,130.68525136434965
24.803607214428858,130.7565366775576
24.871743486973948,130.8299017958553
24.939879759519037,130.90530232069858
25.008016032064127,130.98269385354294
25.076152304609217,131.06203199584405
25.14428857715431,131.14327234905753
25.2124248496994,131.22637051463903
25.28056112224449,131.31128209404415
25.34869739478958,131.39796268872854
25.416833667334668,131.48636790014774
25.484969939879758,131.5764533297575
25.55310621242485,131.6681745790134
25.62124248496994,131.76148724937102
25.68937875751503,131.85634694228602
25.75751503006012,131.95270925921406
25.82565130260521,132.0505298016107
25.8937875751503,132.14976417093166
25.96192384769539,132.2503679686325
26.03006012024048,132.3522967961688
26.09819639278557,132.45550625499632
26.16633266533066,132.55995194657052
26.23446893787575,132.66558947234716
26.30260521042084,132.77237443378183
26.370741482965933,132.88026243233017
26.438877755511022,132.98920906944772
26.507014028056112,133.09916994659022
26.5751503006012,133.21010066521325
26.64328657314629,133.32195682677244
26.71142284569138,133.43469403272334
26.779559118236474,133.54826788452172
26.847695390781563,133.66263398362312
26.915831663326653,133.7777479314832
26.983967935871743,133.89356532955753
27.052104208416832,134.0100417793018
27.12024048096192,134.1271328821716
27.188376753507015,134.24479423962256
27.256513026052104,134.36298145311028
27.324649298597194,134.48165012409046
27.392785571142284,134.60075585401867
27.460921843687373,134.72025424435054
27.529058116232463,134.8401008965417
27.597194388777556,134.96025141204785
27.665330661322646,135.0806613923245
27.733466933867735,135.20128643882734
27.801603206412825,135.322082153012
27.869739478957914,135.44300413633405
27.937875751503004,135.56400799024917
28.006012024048097,135.685049316213
28.074148296593187,135.80608371568113
28.142284569138276,135.92706679010917
28.210420841683366,136.04795414095278
28.278557114228455,136.16870136966762
28.346693386773545,136.28926407770922
28.414829659318638,136.4095978665333
28.482965931863728,136.5296583375954
28.551102204408817,136.64940109235124
28.619238476953907,136.7687817322564
28.687374749498996,136.8877558587665
28.755511022044086,137.00627907333714
28.82364729458918,137.12430697742406
28.89178356713427,137.2417951724827
28.95991983967936,137.3586992599689
29.028056112224448,137.47497484133814
29.096192384769537,137.59057751804605
29.164328657314627,137.70546289154834
29.23246492985972,137.81958656330056
29.30060120240481,137.9329041347584
29.3687374749499,138.0453712073774
29.43687374749499,138.15694338261326
29.50501002004008,138.26757626192162
29.57314629258517,138.37722544675802
29.64128256513026,138.4858465385782
29.70941883767535,138.59339513883768
29.77755511022044,138.6998268489921
29.84569138276553,138.80509727049719
29.91382765531062,138.90916200480845
29.981963927855713,139.01197665338157
30.050100200400802,139.1134968176722
30.118236472945892,139.2136780991359
30.18637274549098,139.31247609922832
30.25450901803607,139.4098464194051
30.32264529058116,139.5057446611219
30.390781563126254,139.60012642583428
30.458917835671343,139.6929473149979
30.527054108216433,139.7841629300684
30.595190380761522,139.87372887250135
30.663326653306612,139.96160074375243
30.7314629258517,140.04773414527725
30.799599198396795,140.13208467853147
30.867735470941884,140.21460794497065
30.935871743486974,140.2952595460504
31.004008016032063,140.3739950832265
31.072144288577153,140.45077015795442
31.140280561122243,140.52554037168983
31.208416833667336,140.59826132588836
31.276553106212425,140.6688886220057
31.344689378757515,140.73737786149738
31.412825651302605,140.8036846458191
31.480961923847694,140.8677645764264
31.549098196392784,140.92957325477494
31.617234468937877,140.98906628232044
31.685370741482966,141.0461992605184
31.753507014028056,141.10092779082453
31.821643286573146,141.1532074746944
31.889779559118235,141.20299391358367
31.957915831663325,141.25024270894795
32.02605210420842,141.29490946224286
32.09418837675351,141.33694977492408
32.1623246492986,141.37631924844717
32.23046092184369,141.41297348426778
32.298597194388776,141.44686808384154
32.366733466933866,141.4779586486241
32.434869739478955,141.50620078007103
32.503006012024045,141.531550079638
32.571142284569135,141.5539621487806
32.639278557114224,141.57339258895453
32.707414829659314,141.58979700161538
32.7755511022044,141.6031309882187
32.8436873747495,141.6133501502202
32.91182364729459,141.62041008907553
32.97995991983968,141.62426640624025
33.04809619238477,141.62487470317
33.11623246492986,141.6221905813204
33.18436873747495,141.61616964214713
33.252505010020045,141.60676748710577
33.320641282565134,141.59393971765192
33.388777555110224,141.57764193524127
33.45691382765531,141.55782974132944
33.5250501002004,141.534458737372
33.59318637274549,141.50748452482463
33.66132264529058,141.47686270514293
33.72945891783567,141.44254887978258
33.79759519038076,141.40449865019906
33.86573146292585,141.3626676178482
33.93386773547094,141.31701138418546
34.00200400801603,141.26748555066658
34.07014028056112,141.2140457187471
34.13827655310621,141.1566474898827
34.2064128256513,141.095246465529
34.27454909819639,141.02979824714154
34.34268537074148,140.9602584361761
34.41082164328657,140.88658263408823
34.478957915831664,140.80872644233355
34.547094188376754,140.72664546236763
34.61523046092184,140.6402952956462
34.68336673346693,140.54963154362488
34.75150300601202,140.45460980775923
34.81963927855711,140.35518568950488
34.88777555110221,140.25131479031754
34.9559118236473,140.14295271165275
35.02404809619238,140.03005505496617
35.09218436873748,139.91257742171342
35.16032064128257,139.79047541335012
35.22845691382766,139.66370463133194
35.296593186372746,139.53222067711445
35.364729458917836,139.3959791521533
35.432865731462925,139.25493565790416
35.501002004008015,139.10904579582254
35.569138276553105,138.95826516736417
35.637274549098194,138.80254937398468
35.705410821643284,138.6418540171396
35.77354709418837,138.47613469828462
35.84168336673346,138.3053470188754
35.90981963927856,138.12944658036753
35.97795591182365,137.94838898421662
36.04609218436874,137.76212983187833
36.11422845691383,137.57062472480825
36.18236472945892,137.37382926446205
36.25050100200401,137.1716990522953
36.3186372745491,136.9641896897637
36.38677354709419,136.7512567783228
36.454909819639276,136.5328559194283
36.523046092184366,136.30894271453576
36.591182364729455,136.07947276510083
36.659318637274545,135.84440167257918
36.72745490981964,135.60368503842636
36.79559118236473,135.35727846409802
36.86372745490982,135.10513755104986
36.93186372745491,134.84721790073743
37.0,134.58347511461633
