x,y
3.0,-72.04783650732068
3.06813627254509,-69.66558548821504
3.1362725450901805,-67.30740840980931
3.2044088176352705,-64.9731793907472
3.2725450901803605,-62.66277254967249
3.340681362725451,-60.37606200522891
3.408817635270541,-58.112921876059694
3.476953907815631,-55.87322628080904
3.5450901803607215,-53.656849338119954
3.6132264529058116,-51.46366516663633
3.681362725450902,-49.293547885002
3.749498997995992,-47.146371611860296
3.817635270541082,-45.022010465854855
3.8857715430861726,-42.92033856562935
3.9539078156312626,-40.841230029827635
4.022044088176353,-38.78455897709311
4.090180360721443,-36.75019952606931
4.158316633266534,-34.73802579539995
4.226452905811623,-32.74791190372874
4.294589178356714,-30.779731969699274
4.362725450901804,-28.83336011195503
4.430861723446894,-26.90867044913988
4.498997995991984,-25.00553709989721
4.567134268537075,-23.123834182870844
4.635270541082164,-21.263435816704252
4.703406813627255,-19.424216120041137
4.771543086172345,-17.606049211525026
4.839679358717435,-15.808809209799774
4.907815631262525,-14.032370233508734
4.975951903807616,-12.276606401295656
5.044088176352705,-10.541391831804262
5.112224448897796,-8.82660064367781
5.180360721442886,-7.132106955560458
5.248496993987976,-5.457784886095381
5.316633266533066,-3.8035085539264624
5.384769539078157,-2.1691520776972646
5.452905811623246,-0.5545895760514153
5.521042084168337,1.040304832367688
5.589178356713427,2.615657028915999
5.657314629258517,4.171592894950228
5.725450901803607,5.708238311826617
5.793587174348698,7.225719160901588
5.861723446893787,8.72416132353151
5.929859719438878,10.203690681072736
5.997995991983968,11.664433114881646
6.066132264529058,13.106514506314584
6.134268537074148,14.530060736727938
6.202404809619239,15.93519768747823
6.270541082164328,17.322051239921592
6.338677354709419,18.690747275414626
6.406813627254509,20.04141167531353
6.474949899799599,21.374170320974752
6.543086172344689,22.68914909375468
6.61122244488978,23.986473875009736
6.679358717434869,25.266270546096173
6.74749498997996,26.52866498837046
6.81563126252505,27.773783083188924
6.88376753507014,29.001750711907896
6.95190380761523,30.21269375588393
7.020040080160321,31.406738096473255
7.0881763527054105,32.58400961503229
7.156312625250501,33.74463419291743
7.224448897795591,34.888737711484985
7.292585170340681,36.01644605209134
7.3607214428857715,37.127885096092925
7.428857715430862,38.22318072484614
7.4969939879759515,39.30245881970728
7.565130260521042,40.36584526203278
7.6332665330661325,41.41346593317896
7.701402805611222,42.44544671450219
7.7695390781563125,43.46191348735892
7.837675350701403,44.462992133105544
7.905811623246493,45.44880853309833
7.973947895791583,46.41948856869373
8.042084168336673,47.375158121248056
8.110220440881763,48.31594307211773
8.178356713426854,49.24196930265915
8.246492985971944,50.15336269422866
8.314629258517034,51.050249128182614
8.382765531062123,51.932754485877425
8.450901803607215,52.80100464866946
8.519038076152304,53.65512549791509
8.587174348697395,54.49524291497073
8.655310621242485,55.3214827811927
8.723446893787575,56.13397097793739
8.791583166332664,56.93283338656114
8.859719438877756,57.718195888420446
8.927855711422845,58.49018436487155
8.995991983967937,59.248924697270915
9.064128256513026,59.994542766974874
9.132264529058116,60.7271644553398
9.200400801603205,61.446915643722086
